link,listing_title,listing_mileage,primary_price,deal_gauge,exterior_color,interior_color,drivetrain,mpg,fuel_type,transmission,engine,vin,stock_number,vehicle_history,seller_name,price_history
https://www.cars.com/vehicledetail/08d0eb54-c659-45cc-908a-e3b752da2f5c/,2010 Subaru Impreza 2.5i Premium,"128,499 mi.","$7,500",Great Deal $185 under,Paprika Red Pearl,Ivory,All-wheel Drive,–,Gasoline,4-Speed Automatic,2.5L H4 16V MPFI SOHC,JF1GE6B67AH508351,5386,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes', 'Open recall': 'At least 1 open recall reported'}","Auto Brokers of Colorado, LLC","[('9/29/23', 'Listed', '$8,500'), ('10/05/23', '-$500', '$8,000'), ('11/02/23', '-$500', '$7,500')]"
https://www.cars.com/vehicledetail/ca2c6d54-ac5f-435b-9581-60f2b639b8ec/,2012 Volkswagen CC Sport,"96,245 mi.","$14,487",,Black,Cornsilk Beige / Black,Front-wheel Drive,22–31,Gasoline,6-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WVWMN7AN4CE540478,S60200,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",The Sharpest Rides,[]
https://www.cars.com/vehicledetail/b4c93eee-e2f8-4de5-855c-b2d5e36a8339/,2017 RAM 1500 Sport,"119,998 mi.","$29,487",,Orange,–,Four-wheel Drive,16–23,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6RR7MT0HS590637,S60082,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",The Sharpest Rides,[]
https://www.cars.com/vehicledetail/ac0471cb-3594-4474-9dd7-d0e600e1d57d/,2022 Jeep Gladiator Sport,"6,281 mi.","$42,488",This is a good deal.,Bright White Clearcoat,Black,Four-wheel Drive,16–23,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C6HJTAG1NL144571,NL144571,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",AutoNation Chrysler Jeep Broadway,"[('9/29/23', 'Listed', '$44,588'), ('10/27/23', '-$2,006', '$42,582'), ('10/30/23', '+$2,705', '$45,287'), ('11/02/23', '-$1,796', '$43,491'), ('11/09/23', '-$1,003', '$42,488')]"
https://www.cars.com/vehicledetail/198e7eca-4ce6-4084-b727-876c73044ebb/,2020 Jeep Gladiator Mojave,"19,765 mi.","$47,491",This is a good deal.,Black Clearcoat,Global Black,Four-wheel Drive,16–23,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C6JJTEG7LL209299,LL209299,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",AutoNation Chrysler Jeep Broadway,"[('9/29/23', 'Listed', '$47,697'), ('10/27/23', '-$1,789', '$45,908'), ('10/30/23', '+$2,488', '$48,396'), ('11/02/23', '-$905', '$47,491')]"
https://www.cars.com/vehicledetail/071a0fca-628d-4d66-8b30-e58d8bb116c8/,2016 Land Rover Discovery Sport HSE,"47,866 mi.","$20,500",,Santorini Black,Ebony,Four-wheel Drive,20–26,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,SALCR2BG3GH548457,548457,"{'Accidents or damage': 'None reported', 'Clean title': 'Yes', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Automotive Imports,"[('9/29/23', 'Listed', '$21,000'), ('11/11/23', '-$500', '$20,500')]"
https://www.cars.com/vehicledetail/72f96482-f428-4925-ab5f-1b0f10524ac5/,2022 Toyota 4Runner TRD Off Road Premium,"53,491 mi.","$38,997",This is a good deal.,Classic Silver Metallic,Black / Graphite,Four-wheel Drive,16–19,Gasoline,5-Speed Automatic,4.0L V6 24V MPFI DOHC,JTERU5JR4N5994468,T13297,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Arapahoe KIA,"[('10/03/23', 'Listed', '$39,100'), ('11/10/23', '-$103', '$38,997')]"
https://www.cars.com/vehicledetail/76ab1cfe-47f6-45f3-9ab4-704d4f1081f5/,2024 Subaru Outback Premium,555 mi.,"$32,490",This is a good deal.,Crimson Red Pearl,Black,All-wheel Drive,26–32,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,4S4BTACC6R3138015,6SL4021,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",Schomp Subaru,[]
https://www.cars.com/vehicledetail/0dc0d701-4e6a-4a11-b049-bef4f5326523/,2021 Toyota Highlander XLE,"60,594 mi.","$33,698",Good Deal $755 under,Celestial Silver Metallic,Black,All-wheel Drive,20–27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDGZRBH3MS524189,MS524189,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No', 'Open recall': 'At least 1 open recall reported'}",AutoNation Toyota Arapahoe,"[('9/29/23', 'Listed', '$34,698'), ('10/27/23', '-$1,475', '$33,223'), ('10/30/23', '+$1,475', '$34,698'), ('11/10/23', '-$1,000', '$33,698')]"
https://www.cars.com/vehicledetail/355c3e4a-0274-4a9a-95bf-849fb35ce647/,2021 Toyota Highlander XLE,"63,793 mi.","$32,115",This is a good deal.,Celestial Silver Metallic,Black,All-wheel Drive,20–27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDGZRBH4MS072141,MS072141,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No', 'Open recall': 'At least 1 open recall reported'}",AutoNation Toyota Arapahoe,"[('9/29/23', 'Listed', '$33,998'), ('10/27/23', '-$1,700', '$32,298'), ('10/30/23', '+$1,700', '$33,998'), ('11/02/23', '-$1,883', '$32,115')]"
https://www.cars.com/vehicledetail/e2d2ecf7-4bfb-4e60-9b2d-7bf3d92e18be/,2021 Toyota Highlander XLE,"66,675 mi.","$33,698",Good Deal $218 under,Magnetic Gray Metallic,Black,All-wheel Drive,20–27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDGZRBH5MS106023,MS106023,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No', 'Open recall': 'At least 1 open recall reported'}",AutoNation Toyota Arapahoe,"[('9/29/23', 'Listed', '$34,698'), ('10/27/23', '-$1,301', '$33,397'), ('10/30/23', '+$1,301', '$34,698'), ('11/10/23', '-$1,000', '$33,698')]"
https://www.cars.com/vehicledetail/231fc711-b3e4-4171-9c05-2bd261e08ff1/,2022 Toyota RAV4 LE,"34,761 mi.","$27,698",Great Deal $616 under,White,Black,All-wheel Drive,27–34,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3F1RFVXNW281340,NW281340,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",AutoNation Toyota Arapahoe,"[('9/29/23', 'Listed', '$28,698'), ('10/27/23', '-$1,004', '$27,694'), ('10/30/23', '+$1,004', '$28,698'), ('11/10/23', '-$1,000', '$27,698')]"
https://www.cars.com/vehicledetail/933e253b-d6a5-4b7b-ba9c-9152948da171/,2022 Toyota 4Runner SR5,"36,622 mi.","$35,698",This is a good deal.,Magnetic Gray Metallic,Black / Graphite,Four-wheel Drive,16–19,Gasoline,5-Speed Automatic,4.0L V6 24V MPFI DOHC,JTEMU5JR4N6001412,N6001412,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",AutoNation Toyota Arapahoe,"[('9/29/23', 'Listed', '$36,698'), ('10/27/23', '-$1,193', '$35,505'), ('11/08/23', '+$193', '$35,698')]"
https://www.cars.com/vehicledetail/b2973e4b-7b47-414e-965e-5f75b76edc1a/,2023 Toyota 4Runner TRD Sport,"13,641 mi.","$47,698",This is a good deal.,Magnetic Gray Metallic,Black / Graphite,Four-wheel Drive,16–19,Gasoline,5-Speed Automatic,4.0L V6 24V MPFI DOHC,JTESU5JR6P6094329,P6094329,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",AutoNation Toyota Arapahoe,"[('9/29/23', 'Listed', '$45,098'), ('9/30/23', '+$2,600', '$47,698'), ('10/27/23', '-$1,550', '$46,148'), ('10/30/23', '+$1,550', '$47,698')]"
https://www.cars.com/vehicledetail/3c6e39d7-cd2f-4e47-93d3-66f04c94d48f/,2022 Toyota 4Runner SR5,"40,325 mi.","$34,998",This is a good deal.,Classic Silver Metallic,Black / Graphite,Four-wheel Drive,16–19,Gasoline,5-Speed Automatic,4.0L V6 24V MPFI DOHC,JTEMU5JR8N6053027,N6053027,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",AutoNation Toyota Arapahoe,"[('9/29/23', 'Listed', '$34,998'), ('10/27/23', '-$1,137', '$33,861'), ('10/30/23', '+$1,137', '$34,998')]"
https://www.cars.com/vehicledetail/4aa1fb94-a283-4afa-9ef5-738916b2c431/,2022 Toyota RAV4 LE,"33,110 mi.","$27,698",This is a good deal.,Silver Sky Metallic,Black,All-wheel Drive,27–34,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3F1RFV9NW290546,NW290546,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",AutoNation Toyota Arapahoe,"[('9/29/23', 'Listed', '$28,698'), ('10/14/23', '-$1,000', '$27,698'), ('10/27/23', '-$1,108', '$26,590'), ('10/30/23', '+$1,108', '$27,698')]"
https://www.cars.com/vehicledetail/2d496fbe-1797-4d74-882a-998ee9d79a9e/,2016 Subaru Forester 2.5i Limited,"77,379 mi.","$17,995",This is a good deal.,Dark Gray Metallic,Gray,All-wheel Drive,24–32,Gasoline,Automatic CVT,2.5L H4 16V MPFI DOHC,JF2SJARC1GH470639,8632,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",ADI Autosport,"[('9/21/23', 'Listed', '$16,995'), ('9/29/23', '+$1,000', '$17,995')]"
https://www.cars.com/vehicledetail/51d22a9d-a0e8-430b-ba54-74cdd2e670c8/,2015 Cadillac SRX Performance Collection,"81,579 mi.","$17,250",This is a good deal.,Platinum Ice Tri-Coat,Caramel / Ebony,All-wheel Drive,16–23,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,3GYFNFE30FS595896,C230916,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Rickenbaugh Cadillac Volvo Cars,"[('10/12/23', 'Listed', '$18,000'), ('10/24/23', '-$250', '$17,750'), ('11/02/23', '-$250', '$17,500'), ('11/10/23', '-$250', '$17,250')]"
https://www.cars.com/vehicledetail/b7489447-b3db-4db1-af2d-0b7a64c6fc80/,2017 Land Rover Range Rover Evoque HSE,"51,350 mi.","$23,500","Great Deal $1,988 under",Aruba,Black,Four-wheel Drive,21–29,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,SALVR2BG5HH177683,V230927,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Rickenbaugh Cadillac Volvo Cars,"[('10/12/23', 'Listed', '$24,500'), ('11/02/23', '-$500', '$24,000'), ('11/10/23', '-$500', '$23,500')]"
https://www.cars.com/vehicledetail/5b0dd164-05ce-4f92-b7a7-de2adac09334/,2021 Kia K5 EX,"35,302 mi.","$26,687",Good Deal $488 under,Ebony Black,Black,Front-wheel Drive,27–37,Gasoline,8-Speed Automatic,1.6L I4 16V GDI DOHC Turbo,5XXG34J28MG014441,MG014441,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Peak Kia,"[('9/29/23', 'Listed', '$27,687'), ('11/10/23', '-$1,000', '$26,687')]"
https://www.cars.com/vehicledetail/efa84b03-ec9e-412c-ae97-5c7c9324bc41/,2023 Porsche Macan Base,"5,435 mi.","$64,993",This is a good deal.,White,Black,All-wheel Drive,19–25,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WP1AA2A55PLB05583,230185,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Prestige Imports Porsche,"[('9/29/23', 'Listed', '$67,991'), ('10/10/23', '-$1,000', '$66,991'), ('10/19/23', '-$1,498', '$65,493'), ('11/01/23', '-$500', '$64,993')]"
https://www.cars.com/vehicledetail/3c94a2cb-0a1e-447a-b79b-9fd4cda93958/,2022 Toyota Highlander LE,"44,509 mi.","$32,698",Good Deal $359 under,Gray,Graphite,All-wheel Drive,20–27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDBZRBH3NS570620,NS570620,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No', 'Open recall': 'At least 1 open recall reported'}",AutoNation Toyota Arapahoe,"[('9/29/23', 'Listed', '$33,698'), ('10/12/23', '-$700', '$32,998'), ('10/27/23', '-$1,567', '$31,431'), ('10/30/23', '+$1,567', '$32,998'), ('11/02/23', '-$1,872', '$31,126'), ('11/10/23', '+$1,572', '$32,698')]"
https://www.cars.com/vehicledetail/f6abf021-6923-4563-a3d5-fd0981d2f8a5/,2021 RAM 1500 Limited,"30,382 mi.","$51,924","Great Deal $1,717 under",Ivory White,Indigo,Four-wheel Drive,15–21,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFHT8MN650601,B240215A,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes', 'Open recall': 'At least 1 open recall reported'}",Schomp BMW,"[('9/29/23', 'Listed', '$55,724'), ('10/27/23', '-$800', '$54,924'), ('11/02/23', '-$1,100', '$53,824'), ('11/09/23', '-$1,900', '$51,924')]"
https://www.cars.com/vehicledetail/2fbe5219-d5f4-4238-97ee-e0b7604447b8/,2021 Chevrolet Tahoe RST,"17,332 mi.","$63,500","Good Deal $1,222 under",Black,Jet Black,Four-wheel Drive,16–20,Gasoline,10-Speed Automatic,5.3L V8 16V GDI OHV,1GNSKRKD0MR220576,C230917,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Rickenbaugh Cadillac Volvo Cars,"[('10/12/23', 'Listed', '$66,000'), ('10/24/23', '-$1,000', '$65,000'), ('11/02/23', '-$500', '$64,500'), ('11/10/23', '-$1,000', '$63,500')]"
https://www.cars.com/vehicledetail/178b1682-7863-488c-b4d7-d9737a58c404/,2020 Toyota Corolla Hatchback XSE,"65,601 mi.","$21,998",Great Deal $791 under,Blizzard Pearl,Moonstone,Front-wheel Drive,30–38,Gasoline,Automatic CVT,2.0L I4 16V PDI DOHC,JTNC4RBE9L3079875,L3079875,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",AutoNation Subaru Arapahoe,"[('9/29/23', 'Listed', '$21,995'), ('9/30/23', '+$1,003', '$22,998'), ('10/24/23', '-$500', '$22,498'), ('10/27/23', '-$1,069', '$21,429'), ('10/31/23', '+$1,069', '$22,498'), ('11/02/23', '-$507', '$21,991')]"
https://www.cars.com/vehicledetail/94644e55-364a-4234-a98a-26b3e69fdbc3/,2012 Volkswagen CC Sport,"106,723 mi.","$13,487",,White,Cornsilk Beige / Black,Front-wheel Drive,22–31,Gasoline,6-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WVWMN7AN1CE516039,S60199,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",The Sharpest Rides,[]
https://www.cars.com/vehicledetail/eb7d32b3-caf8-4a07-bcdf-6a28b641e92f/,2021 Dodge Charger R/T,"62,224 mi.","$33,487",This is a good deal.,Red,Black,Rear-wheel Drive,16–25,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,2C3CDXCT3MH514592,S60197,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",The Sharpest Rides,[]
https://www.cars.com/vehicledetail/cc89220d-4bf3-4523-be52-686fc349bc42/,2013 Audi A8 L 3.0T,"77,030 mi.","$20,999",This is a fair deal. Why?,Gray,Black,All-wheel Drive,18–28,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged,WAURGAFD1DN001120,001120,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Unlimited Auto Sales,"[('9/29/23', 'Listed', '$21,999'), ('10/17/23', '-$1,000', '$20,999')]"
https://www.cars.com/vehicledetail/7786faad-c12b-4b0e-9ebb-fd97cf205f94/,2011 BMW 328 i xDrive,"116,521 mi.","$11,999",This is a fair deal. Why?,Blue,Beige,All-wheel Drive,17–26,Gasoline,–,3.0L I6 24V MPFI DOHC,WBAPK7C52BA971939,971939,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Unlimited Auto Sales,[]
https://www.cars.com/vehicledetail/003b3299-0f6e-45f6-90ac-1faba0f9cb5d/,2014 Ford E250 Cargo,"127,107 mi.","$20,999",This is a fair deal. Why?,White,Gray,Rear-wheel Drive,13–16,Gasoline,4-Speed Automatic,5.4L V8 16V MPFI SOHC,1FTNE2EL3EDA89701,A89701,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Unlimited Auto Sales,[]
https://www.cars.com/vehicledetail/fcd8e560-9c01-40b1-a408-f0c79e7cc409/,2015 Ford Fusion SE,"81,172 mi.","$19,395",This is a fair deal. Why?,Silver,Black,Front-wheel Drive,22–34,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3FA6P0H95FR310507,1230048016,"{'Accidents or damage': 'None reported', 'Clean title': 'Yes', '1-owner vehicle': 'No', 'Personal use only': 'No', 'Open recall': 'At least 1 open recall reported'}",DriveTime of Lakewood,"[('9/29/23', 'Listed', '$19,495'), ('10/31/23', '-$100', '$19,395')]"
https://www.cars.com/vehicledetail/ed833ec3-c7e1-483e-b472-e0d6efe1b8fd/,2013 Mazda Mazda3 i Sport,"103,703 mi.","$9,239",Great Deal $186 under,Crystal White Pearl Mica,Black,Front-wheel Drive,28–40,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC,JM1BL1UPXD1773636,MTD1773636,"{'Accidents or damage': 'At least 1 accident or damage reported', 'Clean title': 'Yes', '1-owner vehicle': 'No', 'Personal use only': 'No'}",McDonald Mazda South,"[('10/10/23', 'Listed', '$10,739'), ('10/28/23', '-$1,000', '$9,739'), ('11/10/23', '-$500', '$9,239')]"
https://www.cars.com/vehicledetail/ccb01f21-e50f-46e5-9cce-3ac209ecc215/,2020 Volkswagen Golf GTI 2.0T SE,"31,070 mi.","$26,225",This is a good deal.,Deep Black Pearl Effect,Titan Black,Front-wheel Drive,24–32,Gasoline,6-Speed Manual,2.0L I4 16V GDI DOHC Turbo,3VW5T7AU4LM008205,SJLP210016A,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Jaguar Lakewood,"[('10/05/23', 'Listed', '$27,519'), ('10/12/23', '-$381', '$27,138'), ('10/24/23', '-$190', '$26,948'), ('11/02/23', '-$600', '$26,348'), ('11/09/23', '-$123', '$26,225')]"
https://www.cars.com/vehicledetail/1d6a5be7-e73c-4289-9db5-1bd87bce3b78/,2023 Acura MDX,"5,871 mi.","$52,888",This is a good deal.,Majestic Black Pearl,Ebony,–,–,Gasoline,10 Speed Automatic,–,5J8YE1H40PL012709,PL20176,"{'Accidents or damage': 'At least 1 accident or damage reported', 'Clean title': 'Yes', 'Personal use only': 'Yes'}",Mile High Acura,"[('9/29/23', 'Listed', '$56,900'), ('10/01/23', '-$1,800', '$55,100'), ('10/23/23', '-$381', '$54,719'), ('10/29/23', '-$1,258', '$53,461'), ('11/08/23', '-$573', '$52,888')]"
https://www.cars.com/vehicledetail/4ab0aae7-4a3d-4e90-a179-2991ab5a48d9/,2023 GMC Acadia Denali,"2,661 mi.","$47,811","Great Deal $1,444 under",Ebony Twilight Metallic,Jet Black,All-wheel Drive,19–26,Gasoline,9-Speed Shiftable Automatic,"3.6L V-6 gasoline direct injection, DOHC, VVT variable valve con",1GKKNXLS0PZ231605,CS231605,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",ClearShift,"[('9/29/23', 'Listed', '$49,931'), ('10/25/23', '-$1,140', '$48,791'), ('11/10/23', '-$980', '$47,811')]"
https://www.cars.com/vehicledetail/010c2329-4b50-46ba-9d09-6c57e38358d8/,2019 Mercedes-Benz S-Class S 560 4MATIC,"16,483 mi.","$61,999","Great Deal $11,844 under",Magnetite Black Metallic,Porcelain / Black,All-wheel Drive,17–27,Gasoline,9-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo,WDDUG8GB9KA466659,P8624A,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",Mercedes-Benz of Littleton,"[('9/29/23', 'Listed', '$64,600'), ('10/18/23', '-$300', '$64,300'), ('10/28/23', '-$1,400', '$62,900'), ('11/09/23', '-$901', '$61,999')]"
https://www.cars.com/vehicledetail/710e03a4-9711-4118-b9f9-c5c0cbfa865c/,2019 Ford Fusion SE,"27,092 mi.","$20,729",This is a good deal.,Magnetic Metallic,Ebony,All-wheel Drive,20–29,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3FA6P0T97KR251168,ETKR251168,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",McDonald Hyundai,"[('9/29/23', 'Listed', '$22,729'), ('10/10/23', '-$400', '$22,329'), ('10/28/23', '-$600', '$21,729'), ('11/10/23', '-$1,000', '$20,729')]"
https://www.cars.com/vehicledetail/955f62f7-5cf1-45d9-97d7-5c406cfa0be1/,2022 Chrysler Pacifica Touring L,"39,477 mi.","$28,889",Great Deal $806 under,Ceramic Gray Clearcoat,Black,Front-wheel Drive,–,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2C4RC1BG6NR167829,RNR167829,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",EchoPark Automotive Centennial,"[('9/29/23', 'Listed', '$31,639'), ('10/12/23', '-$650', '$30,989'), ('10/16/23', '-$220', '$30,769'), ('10/25/23', '-$480', '$30,289'), ('10/27/23', '-$500', '$29,789'), ('11/06/23', '-$400', '$29,389'), ('11/07/23', '-$500', '$28,889')]"
https://www.cars.com/vehicledetail/b3a71a27-1dd6-4ac0-bc14-27d671717702/,2022 Nissan Murano S,"14,351 mi.","$24,989",Good Deal $375 under,Magnetic Black,Graphite,All-wheel Drive,20–28,Gasoline,Automatic CVT,3.5L V6 24V MPFI DOHC,5N1AZ2AS6NC123826,PNC123826,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",EchoPark Automotive Centennial,"[('9/29/23', 'Listed', '$27,339'), ('10/08/23', '-$370', '$26,969'), ('10/15/23', '-$400', '$26,569'), ('10/20/23', '-$580', '$25,989'), ('10/25/23', '-$420', '$25,569'), ('10/29/23', '-$460', '$25,109'), ('11/05/23', '-$120', '$24,989')]"
https://www.cars.com/vehicledetail/b3a0e8ec-bfaf-4042-b55d-6d6a3ff54a7a/,2022 Chevrolet Equinox LT,"23,536 mi.","$22,989",Good Deal -$51 under,Silver Ice Metallic,Medium Ash Gray,All-wheel Drive,25–30,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,3GNAXTEV3NL137537,PNL137537,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No', 'Open recall': 'At least 1 open recall reported'}",EchoPark Automotive Centennial,"[('9/29/23', 'Listed', '$25,369'), ('10/07/23', '-$260', '$25,109'), ('10/12/23', '-$500', '$24,609'), ('10/18/23', '-$540', '$24,069'), ('10/21/23', '-$100', '$23,969'), ('10/25/23', '-$180', '$23,789'), ('11/03/23', '-$600', '$23,189'), ('11/11/23', '-$200', '$22,989')]"
